order_id,date,time
10871,2016-02-07,00H 00M 00S
10872,2016-07-02,12:02 PM
10873,2016-07-02,12:14 PM
10874,2016-07-01,12H 21M 46S
10875,2016-12-06,12:26:39
10876,2016-07-02,12:29 PM
10877,2016-07-02,12H 35M 27S
10878,2016-07-02,12H 36M 44S
10880,2016-07-02,12:40:04
10881,2016-07-02,12:42 PM
10882,2016-07-02,13:01:52
10883,2016-07-02,13H 06M 26S
10884,2016-02-07,00:00:00
10885,2016-07-01,13:11 PM
10886,2016-07-02,13H 31M 13S
10887,2016-07-02,13:40 PM
10888,2016-07-02,13:43 PM
10889,2016-07-02,13:44 PM
10890,2016-07-01,13:48:53
10891,2016-07-02,15H 00M 53S
10892,2016-07-02,15:09 PM
10893,2016-07-02,15:11:11
10894,2016-07-02,15:26:12
10895,2016-07-02,15:50 PM
10897,2016-07-02,16:20:21
10898,2016-02-07,00:00 AM
10899,2016-07-02,16H 25M 50S
10900,2016-07-01,16:29 PM
10901,2016-11-09,16:45 PM
10902,2016-07-02,16:48:15
10903,2016-07-02,16:55 PM
10904,2016-07-02,17H 02M 55S
10905,2016-02-07,00:00:00
10906,2016-07-02,17:24 PM
10907,2016-07-02,17:24:58
10908,2016-07-02,17:29:22
10909,2016-09-10,00:00:00
10910,2016-11-29,17H 33M 34S
10911,2016-02-07,00:00:00
10912,2016-02-07,00H 00M 00S
10913,2016-07-02,18:21 PM
10915,2016-07-02,18:55:29
10916,2016-07-02,19:01:57
10917,2016-07-02,19H 06M 51S
10918,2016-07-02,19H 15M 58S
10919,2016-07-02,19:27:15
10920,2016-07-02,20:40:34
10921,2016-07-02,20H 53M 30S
10922,2016-07-02,21:24:03
10923,2016-07-02,21:24 PM
10924,2016-07-01,21:30 PM
10925,2016-07-03,11:19:05
10926,2016-07-03,11:36 AM
10927,2016-07-03,11:46:22
10928,2016-07-03,11:50:27
10929,2016-03-07,00:00 AM
10930,2016-07-03,11:53:36
10931,2016-07-03,12:00 PM
10932,2016-07-02,12H 02M 43S
10934,2016-07-03,12:05 PM
10935,2016-03-07,00H 00M 00S
10936,2016-03-07,00:00:00
10937,2016-07-03,12H 45M 27S
10938,2016-07-02,12:49:23
10939,2016-03-07,00H 00M 00S
10940,2016-05-23,13:02:35
10941,2016-07-03,13:08:24
10942,2016-07-02,13:09:50
10943,2016-07-03,13H 27M 46S
10944,2016-07-03,13:30 PM
10945,2016-07-03,13:36:20
10946,2016-07-02,13:37 PM
10947,2016-07-03,13:39:10
10948,2016-03-07,00H 00M 00S
10949,2016-07-03,14:16:40
10950,2016-07-03,14:17 PM
10951,2016-07-03,14:25:36
10952,2016-07-03,14:34 PM
10953,2016-07-03,14:57 PM
10954,2016-07-03,15:01:45
10955,2016-07-03,15H 04M 41S
10956,2016-07-03,15H 10M 22S
10957,2016-07-03,15:23:03
10958,2016-07-02,15:30:01
10959,2016-03-07,00H 00M 00S
10960,2016-10-14,16:19 PM
10961,2016-03-07,00H 00M 00S
10962,2016-07-03,16H 32M 56S
10963,2016-06-03,16H 37M 41S
10964,2016-07-03,16H 58M 27S
10965,2016-03-07,00H 00M 00S
10966,2016-03-07,00:00:00
10967,2016-07-03,17:20 PM
10968,2016-07-03,17:28 PM
10969,2016-07-03,17:28 PM
10970,2016-07-02,17H 44M 35S
10971,2016-03-07,00:00:00
10972,2016-07-03,17:55:59
10973,2016-07-03,18:03 PM
10975,2016-07-03,18:07:03
10976,2016-07-03,18H 31M 51S
10977,2016-06-12,18:32 PM
10978,2016-07-03,18:37 PM
10979,2016-07-03,18:42:19
10980,2016-03-07,00:00 AM
10981,2016-07-02,19:10:52
10982,2016-11-21,19:18:59
10983,2016-07-03,19:25 PM
10984,2016-07-03,19H 27M 07S
10985,2016-08-14,19:27:28
10986,2016-07-03,19:30:47
10987,2016-01-27,19:43 PM
10989,2016-07-03,20:03:12
10990,2016-03-07,00H 00M 00S
10991,2016-07-03,20H 12M 25S
10992,2016-07-02,20:16:40
10993,2016-07-03,20:21 PM
10994,2016-07-03,20:23 PM
10995,2016-03-07,00:00:00
10996,2016-07-03,20:35:57
10997,2016-08-25,20H 38M 31S
10998,2016-03-07,00H 00M 00S
10999,2016-07-03,20H 49M 09S
11000,2016-07-03,20:56:11
11001,2016-07-03,20:59 PM
11002,2016-03-07,00H 00M 00S
11003,2016-07-03,21H 22M 32S
11004,2016-07-03,21:25 PM
11005,2016-07-03,21:29 PM
11006,2016-03-07,00H 00M 00S
11008,2016-07-02,21:41 PM
11009,2016-07-03,21:43 PM
11010,2016-07-03,21:51:45
11011,2016-07-03,22:17 PM
11012,2016-03-07,00:00:00
11013,2016-07-03,22:28 PM
11014,2016-07-03,22:30 PM
11015,2016-07-03,22H 37M 27S
11016,2016-03-07,00:00:00
11017,2016-07-03,22:47 PM
11018,2016-04-07,00:00:00
11019,2016-07-04,12H 38M 25S
11020,2016-04-07,00:00:00
11021,2016-11-26,12H 39M 59S
11022,2016-01-27,13:00:01
11023,2016-07-04,13H 01M 04S
11024,2016-04-07,00:00 AM
11025,2016-07-04,13H 31M 40S
11026,2016-07-04,13:38:48
11027,2016-04-07,00:00:00
11028,2016-07-04,13:58 PM
11029,2016-07-04,13:59:43
11030,2016-07-04,14H 15M 04S
11031,2016-02-06,14H 21M 29S
11032,2016-07-04,14:21:38
11033,2016-04-13,14:22:46
11034,2016-07-04,14H 36M 10S
11035,2016-07-04,14H 39M 02S
11036,2016-07-04,14:40 PM
11037,2016-07-04,14:41:20
11038,2016-07-04,14H 45M 34S
11039,2016-07-04,15H 01M 15S
11040,2016-04-07,00H 00M 00S
11041,2016-07-04,15:08 PM
11044,2016-08-29,15H 31M 05S
11045,2016-04-07,00:00 AM
11046,2016-07-04,16:17:15
11047,2016-07-04,16:18 PM
11048,2016-03-16,16:25:56
11049,2016-07-04,16H 28M 56S
11050,2016-07-04,16H 39M 54S
11051,2016-07-18,16H 44M 45S
11052,2016-07-04,16:46:33
11055,2016-07-04,17:07 PM
11056,2016-07-04,17:18:23
11057,2016-04-07,00:00:00
11058,2016-07-04,17:44 PM
11059,2016-07-04,17H 47M 58S
11060,2016-07-04,17H 49M 44S
11061,2016-04-07,00H 00M 00S
11062,2016-07-04,17:56 PM
11063,2016-07-03,18:02 PM
11064,2016-07-04,18:07:43
11065,2016-04-07,00H 00M 00S
11066,2016-07-04,18:27:29
11067,2016-04-07,00:00 AM
11068,2016-06-26,18H 36M 43S
11069,2016-07-04,18:39:04
11070,2016-07-04,18:43 PM
11071,2016-07-04,18:48:30
11072,2016-07-04,18:51:08
11073,2016-07-04,18H 51M 47S
11074,2016-07-04,18:54:29
11075,2016-04-07,00:00:00
11076,2016-04-07,00H 00M 00S
11078,2016-07-04,19:05 PM
11079,2016-07-04,19H 07M 29S
11080,2016-07-04,19:08:30
11081,2016-03-23,19:15:28
11082,2016-07-04,19:16:08
11083,2016-07-04,19H 17M 09S
11084,2016-07-04,19:18 PM
11085,2016-07-04,19:25 PM
11086,2016-07-04,19:41:02
11087,2016-07-03,19:48:32
11088,2016-07-04,19:49:56
11089,2016-07-03,19:55 PM
11090,2016-07-04,19:56:12
11091,2016-07-04,20:06:37
11092,2016-07-04,20H 06M 52S
11093,2016-07-04,20:13:23
11094,2016-07-04,20H 14M 26S
11096,2016-07-04,20:17:11
11097,2016-04-07,00:00:00
11098,2016-07-04,20:43:30
11099,2016-07-04,20:53 PM
11100,2016-07-04,20H 54M 33S
11101,2016-07-04,20H 58M 53S
11102,2016-07-04,21H 03M 30S
11103,2016-04-07,00:00:00
11104,2016-07-04,21:18:16
11105,2016-07-03,21H 18M 58S
11106,2016-07-04,21:20 PM
11107,2016-04-07,00H 00M 00S
11109,2016-12-04,21:26:10
11110,2016-04-07,00H 00M 00S
11111,2016-07-04,21:56:14
11112,2016-07-04,21:57:02
11114,2016-04-07,00:00 AM
11115,2016-07-04,22:02:12
11116,2016-07-04,22H 06M 04S
11117,2016-07-04,22:24 PM
11118,2016-07-04,22:26:50
11119,2016-07-04,22:34 PM
11120,2016-07-04,22:35:12
11121,2016-07-04,23:02 PM
11122,2016-04-07,00:00:00
11123,2016-07-05,11H 53M 48S
11124,2016-07-04,12:08:29
11125,2016-07-05,12:21 PM
11126,2016-07-05,12H 39M 01S
11127,2016-07-04,12:49 PM
11128,2016-07-05,12:49:22
11129,2016-11-23,00:00:00
11130,2016-07-05,13:01 PM
11131,2016-07-05,13H 14M 40S
11132,2016-07-05,13:19 PM
11133,2016-07-05,13:22:32
11135,2016-07-04,14H 28M 44S
11136,2016-07-05,15:00:21
11137,2016-07-05,15H 13M 04S
11138,2016-05-07,00:00:00
11139,2016-05-07,00:00 AM
11140,2016-07-05,15:51:42
11141,2016-07-04,16H 23M 19S
11142,2016-07-05,16:48:26
11143,2016-08-15,17:05:09
11144,2016-05-07,00H 00M 00S
11145,2016-03-12,17:23 PM
11146,2016-07-05,17H 26M 26S
11147,2016-05-07,00:00:00
11148,2016-07-05,18:03 PM
11149,2016-07-05,18:13 PM
11150,2016-05-07,00:00:00
11151,2016-07-05,18:28 PM
11152,2016-07-05,18:33 PM
11154,2016-07-04,19:37 PM
11155,2016-05-07,00H 00M 00S
11156,2016-07-05,20H 00M 50S
11157,2016-07-05,20:02 PM
11158,2016-03-07,20:07 PM
11159,2016-07-05,20:07 PM
11161,2016-09-13,20H 26M 56S
11162,2016-07-05,20:44 PM
11163,2016-07-05,21:26:18
11164,2016-07-06,11H 35M 24S
11165,2016-07-06,11:37:22
11167,2016-07-06,12:12:21
11168,2016-07-05,12:15:03
11169,2016-07-06,12:16:57
11171,2016-11-26,12:37:39
11172,2016-07-06,12:39 PM
11173,2016-07-06,12:40 PM
11176,2016-12-31,12H 53M 16S
11178,2016-07-06,13:09:22
11179,2016-07-06,13:11:10
11180,2016-07-05,13:13:32
11181,2016-06-07,00:00 AM
11182,2016-06-07,00:00 AM
11185,2016-07-06,14:06:00
11186,2016-06-07,00:00 AM
11187,2016-07-06,14H 15M 43S
11188,2016-05-12,14:22:05
11190,2016-07-06,15:03:34
11191,2016-07-06,15:35:46
11192,2016-06-07,00:00 AM
11193,2016-07-05,16:23:19
11194,2016-07-06,16H 54M 16S
11196,2016-07-06,17:30 PM
11197,2016-07-06,17H 32M 02S
11198,2016-07-06,17:45:28
11199,2016-07-05,17:47:39
11201,2016-07-06,17H 49M 28S
11202,2016-07-05,17H 57M 40S
11203,2016-07-06,18:00:33
11204,2016-07-06,18H 04M 34S
11205,2016-07-06,18H 07M 13S
11206,2016-07-06,18H 08M 46S
11207,2016-07-06,18H 18M 11S
11209,2016-07-06,18:36:01
11210,2016-07-06,18:40 PM
11211,2016-07-06,18:47 PM
11212,2016-06-07,00H 00M 00S
11213,2016-06-07,00:00 AM
11214,2016-07-06,19:47:41
11216,2016-07-06,20:01 PM
11217,2016-10-14,20H 11M 23S
11218,2016-07-06,20:46:48
11219,2016-07-06,20:51:51
11220,2016-07-06,21H 05M 51S
11221,2016-07-06,22H 16M 53S
11222,2016-07-07,11:25 AM
11223,2016-07-07,11:51:23
11224,2016-07-06,11:54:47
11225,2016-07-07,11:55:29
11226,2016-07-07,12:02:28
11227,2016-07-07,12:07 PM
11228,2016-07-07,12:24:21
11229,2016-04-26,00:00:00
11230,2016-10-01,12:28 PM
11231,2016-07-07,00:00:00
11232,2016-07-07,12H 37M 50S
11233,2016-07-07,13H 00M 19S
11234,2016-07-06,13:11:54
11235,2016-07-07,00H 00M 00S
11236,2016-07-07,13H 15M 45S
11237,2016-07-07,13H 24M 47S
11238,2016-07-06,15:22:39
11241,2016-07-07,15:57 PM
11243,2016-07-07,16:14 PM
11244,2016-07-07,16:35 PM
11245,2016-07-07,16H 41M 56S
11246,2016-07-07,17H 05M 58S
11247,2016-04-18,17:06:40
11248,2016-07-07,17H 18M 15S
11249,2016-07-07,00:00 AM
11250,2016-07-07,17H 33M 05S
11251,2016-07-07,00H 00M 00S
11252,2016-07-07,17H 40M 41S
11253,2016-07-07,17:48 PM
11254,2016-07-06,17H 52M 46S
11255,2016-07-07,17H 56M 25S
11256,2016-07-06,17:58:58
11257,2016-07-07,18:00 PM
11258,2016-07-07,18:19 PM
11259,2016-07-07,18:36:35
11260,2016-07-07,18:46 PM
11261,2016-07-07,18H 49M 36S
11262,2016-07-07,00:00 AM
11263,2016-07-07,19:22 PM
11264,2016-07-07,19:47:02
11265,2016-07-06,19H 49M 28S
11266,2016-07-07,19H 52M 53S
11268,2016-07-07,20H 22M 37S
11269,2016-07-07,20:23 PM
11270,2016-07-07,20:23:31
11271,2016-07-07,20:36:55
11272,2016-07-07,00H 00M 00S
11273,2016-07-07,22H 01M 40S
11274,2016-07-07,22:49:32
11275,2016-07-08,11:21 AM
11276,2016-07-08,11H 30M 03S
11278,2016-07-08,11H 40M 20S
11280,2016-07-08,11:47 AM
11281,2016-07-08,11:53:27
11282,2016-08-07,00H 00M 00S
11283,2016-08-07,00:00:00
11284,2016-07-08,12:03:13
11285,2016-07-08,12:07 PM
11286,2016-08-07,00H 00M 00S
11288,2016-07-08,12:16:18
11289,2016-07-08,12:21:02
11290,2016-07-08,12H 30M 39S
11291,2016-08-07,00:00:00
11292,2016-07-08,12H 47M 09S
11293,2016-07-08,12:54:45
11295,2016-07-08,13:12 PM
11296,2016-07-08,13H 12M 39S
11297,2016-07-08,13:18:08
11298,2016-10-25,13:48 PM
11299,2016-07-08,14H 08M 21S
11300,2016-07-08,14:12:04
11301,2016-03-06,14:16:09
11302,2016-07-08,14:23:49
11303,2016-07-08,14:36 PM
11304,2016-07-08,14H 37M 51S
11305,2016-08-07,00:00:00
11306,2016-07-08,14:56 PM
11307,2016-07-08,15:06:30
11308,2016-07-08,15H 17M 28S
11310,2016-07-08,15:34:17
11311,2016-07-08,16:02:26
11312,2016-07-08,16:45:45
11313,2016-07-08,16H 57M 03S
11314,2016-07-08,17:12:31
11315,2016-07-08,17:20 PM
11316,2016-08-07,00:00 AM
11317,2016-07-08,17H 32M 28S
11318,2016-07-08,17:46 PM
11319,2016-08-07,00:00 AM
11320,2016-07-08,18:04:21
11321,2016-05-19,18:27:26
11323,2016-08-07,00:00 AM
11324,2016-07-08,18:40:06
11325,2016-07-08,18:53:55
11326,2016-07-08,19:04 PM
11327,2016-10-15,19H 09M 57S
11328,2016-08-07,00:00 AM
11329,2016-07-08,19H 21M 35S
11330,2016-07-17,19:36:02
11331,2016-07-08,19:42:11
11332,2016-01-14,19H 51M 23S
11333,2016-08-07,00:00 AM
11334,2016-07-08,20:20:00
11335,2016-08-07,00:00 AM
11336,2016-07-08,21:00 PM
11338,2016-07-08,21:32 PM
11339,2016-07-08,22H 07M 13S
11340,2016-07-07,22:22:44
11341,2016-07-09,11:27 AM
11342,2016-07-08,11H 33M 38S
11343,2016-07-09,11H 36M 49S
11344,2016-07-09,11:37:19
11348,2016-07-09,12H 01M 11S
11349,2016-07-09,12:03 PM
11350,2016-07-09,12:15 PM
11351,2016-09-07,00:00 AM
11352,2016-07-08,12H 30M 34S
11353,2016-07-09,12:37 PM
11354,2016-07-08,12:38:47
11355,2016-07-09,12:42 PM
11356,2016-07-08,12H 49M 07S
11357,2016-04-04,13H 04M 50S
11358,2016-07-09,13H 08M 20S
11359,2016-07-09,13:09 PM
11360,2016-06-03,13:19:38
11361,2016-07-09,13H 44M 29S
11362,2016-07-09,13:55:24
11363,2016-09-07,00H 00M 00S
11364,2016-07-09,14:34 PM
11365,2016-07-09,15:16 PM
11366,2016-07-09,15H 47M 38S
11367,2016-07-08,15:50:50
11368,2016-07-09,16H 06M 42S
11369,2016-07-09,16:39:34
11370,2016-07-09,16:40 PM
11371,2016-07-09,16:46 PM
11375,2016-09-07,00H 00M 00S
11376,2016-07-09,17H 06M 20S
11378,2016-09-07,00H 00M 00S
11379,2016-07-09,17:31:13
11380,2016-09-07,00:00 AM
11381,2016-09-07,00H 00M 00S
11382,2016-07-09,17:55:11
11383,2016-07-09,18:13:32
11384,2016-06-05,18H 19M 01S
11385,2016-07-08,18:42:17
11386,2016-07-09,18:45:14
11387,2016-07-09,19:02:53
11388,2016-07-09,19H 27M 00S
11389,2016-07-09,19:32:32
11390,2016-07-09,19:38 PM
11392,2016-09-06,19:48:41
11393,2016-07-09,20:12:18
11394,2016-07-09,20:17 PM
11395,2016-07-08,20:25 PM
11396,2016-07-09,20:28 PM
11397,2016-09-07,00:00:00
11398,2016-07-09,21:58:38
11399,2016-10-07,00H 00M 00S
11400,2016-07-10,11H 42M 14S
11401,2016-07-10,11H 45M 50S
11402,2016-07-10,11H 54M 15S
11403,2016-02-15,12H 03M 17S
11404,2016-07-09,12:10 PM
11405,2016-07-10,12:18 PM
11406,2016-07-10,12:20 PM
11407,2016-07-09,12H 22M 30S
11408,2016-07-10,12:24 PM
11409,2016-07-10,12:52:38
11411,2016-07-10,12:58:49
11412,2016-07-10,13:20:10
11413,2016-07-09,13:25:57
11414,2016-07-10,13:27 PM
11415,2016-07-10,13:27 PM
11416,2016-07-10,13:29 PM
11417,2016-07-10,13:37 PM
11418,2016-10-07,00H 00M 00S
11419,2016-07-09,14:07 PM
11420,2016-07-09,14:14 PM
11421,2016-10-07,00H 00M 00S
11422,2016-10-07,00:00 AM
11423,2016-11-19,00:00:00
11424,2016-07-10,14:36:32
11425,2016-10-07,00:00 AM
11426,2016-10-07,00:00 AM
11427,2016-07-10,15:19:48
11428,2016-03-27,15H 39M 20S
11429,2016-07-10,15H 46M 06S
11430,2016-07-10,15:52:38
11431,2016-07-09,15:53 PM
11432,2016-07-10,16:10 PM
11433,2016-11-03,16:19 PM
11434,2016-07-01,16H 45M 50S
11435,2016-07-10,16:54 PM
11436,2016-07-10,17H 02M 50S
11437,2016-03-05,00:00 AM
11438,2016-07-10,17:36 PM
11440,2016-07-10,18H 03M 55S
11441,2016-07-02,00:00:00
11443,2016-07-10,18H 24M 21S
11444,2016-07-10,18H 24M 56S
11445,2016-07-10,18H 46M 25S
11446,2016-07-08,18H 52M 53S
11447,2016-07-09,18:54:46
11448,2016-07-09,18H 56M 39S
11449,2016-07-09,19:03 PM
11450,2016-07-09,19:10 PM
11451,2016-02-18,19H 13M 49S
11452,2016-07-10,19H 29M 19S
11453,2016-07-09,19:53:19
11454,2016-10-01,19H 59M 19S
11455,2016-07-10,20H 19M 22S
11456,2016-11-26,20H 20M 01S
11457,2016-07-10,20:26:49
11458,2016-01-31,20:44 PM
11459,2016-07-10,20H 54M 03S
11461,2016-07-10,21:38:45
11462,2016-07-10,21:50 PM
11463,2016-07-10,22:03:06
11465,2016-07-09,22:20 PM
11466,2016-07-09,22:26:19
11467,2016-10-07,00:00:00
11468,2016-10-07,00H 00M 00S
11469,2016-07-10,22:48:03
11470,2016-05-21,11H 59M 42S
11471,2016-11-07,00:00 AM
11472,2016-10-02,12:25 PM
11473,2016-11-07,00:00:00
11474,2016-03-16,12H 43M 12S
11475,2016-07-11,12:44 PM
11476,2016-07-11,13H 03M 45S
11477,2016-11-07,00:00 AM
11479,2016-07-10,13:52 PM
11480,2016-11-07,00H 00M 00S
11482,2016-07-11,14:56 PM
11483,2016-07-11,15:19:11
11485,2016-07-11,15:50 PM
11486,2016-07-11,16:03:30
11487,2016-07-11,16:05 PM
11488,2016-02-14,16:09:52
11489,2016-11-07,00:00:00
11490,2016-07-11,16:30 PM
11491,2016-11-07,00:00:00
11492,2016-07-10,16H 40M 06S
11493,2016-07-11,17:26 PM
11494,2016-07-11,17H 32M 59S
11495,2016-02-17,17H 36M 02S
11497,2016-07-11,17:44:46
11498,2016-07-11,18H 04M 40S
11499,2016-11-07,00:00 AM
11500,2016-07-10,18H 12M 12S
11501,2016-07-11,18:36 PM
11502,2016-07-10,18:51:59
11503,2016-06-14,18:52 PM
11504,2016-07-11,19:15:47
11505,2016-12-04,19:23 PM
11506,2016-07-11,19:32 PM
11507,2016-11-07,00:00:00
11508,2016-11-07,00H 00M 00S
11509,2016-11-07,00H 00M 00S
11510,2016-07-11,20H 05M 02S
11511,2016-11-07,00:00 AM
11512,2016-07-11,20:12:53
11513,2016-07-11,20:18 PM
11515,2016-11-07,00:00:00
11516,2016-07-11,20:40 PM
11517,2016-07-11,20:43:19
11518,2016-07-11,20:55 PM
11520,2016-07-11,21:46:41
11521,2016-11-07,00:00 AM
11522,2016-07-10,22:18 PM
11523,2016-07-12,11:42 AM
11524,2016-07-11,11H 52M 33S
11526,2016-07-12,12H 31M 18S
11527,2016-07-12,12:39:50
11529,2016-12-07,00:00 AM
11530,2016-12-07,00H 00M 00S
11531,2016-07-12,13:22 PM
11532,2016-07-11,13H 27M 45S
11533,2016-12-07,00:00:00
11534,2016-08-25,13:34 PM
11535,2016-07-12,13:53 PM
11536,2016-07-12,14:06 PM
11537,2016-07-12,14:15 PM
11538,2016-07-11,14H 17M 07S
11539,2016-09-10,14:39 PM
11540,2016-12-07,00:00:00
11541,2016-04-11,00H 00M 00S
11542,2016-07-11,16:30:36
11543,2016-07-12,16:37:10
11544,2016-07-12,16:38 PM
11545,2016-07-11,16H 40M 52S
11546,2016-07-12,16:53 PM
11547,2016-07-12,16H 59M 17S
11548,2016-07-12,17:03:03
11549,2016-07-12,17H 04M 28S
11550,2016-07-12,17:20 PM
11552,2016-07-11,17H 32M 22S
11553,2016-07-12,17:48:25
11554,2016-07-12,17H 58M 46S
11555,2016-07-12,17:58:57
11556,2016-07-12,18:04 PM
11557,2016-07-12,18H 09M 03S
11558,2016-08-19,18:31 PM
11560,2016-07-12,18:38:14
11561,2016-12-07,00:00:00
11563,2016-07-12,18H 43M 52S
11564,2016-07-12,18:45:05
11565,2016-07-12,18:52 PM
11566,2016-12-07,00:00:00
11567,2016-07-12,19H 52M 36S
11568,2016-07-12,20H 08M 13S
11569,2016-07-12,20:41 PM
11570,2016-12-07,00:00 AM
11571,2016-07-12,20:48 PM
11572,2016-12-07,00:00 AM
11573,2016-07-12,21:19:17
11574,2016-07-12,21:30:10
11575,2016-07-11,21H 57M 54S
11576,2016-07-12,22H 09M 07S
11577,2016-07-12,22H 09M 09S
11578,2016-07-12,22H 10M 14S
11579,2016-07-12,22:17 PM
11581,2016-11-01,11H 18M 43S
11582,2016-07-13,11:18 AM
11583,2016-07-12,11H 28M 40S
11584,2016-07-12,11:28:51
11586,2016-07-13,00:00 AM
11587,2016-07-13,11:39 AM
11588,2016-07-13,11:45:51
11589,2016-07-13,00H 00M 00S
11590,2016-07-13,00:00:00
11591,2016-07-13,11:57:13
11592,2016-10-04,12:01:07
11593,2016-07-13,12H 02M 30S
11595,2016-07-13,12:09 PM
11596,2016-07-13,12:11 PM
11598,2016-07-13,13:18 PM
11599,2016-07-13,13:37:50
11600,2016-07-13,00:00 AM
11601,2016-07-13,13H 47M 09S
11602,2016-02-11,13:50 PM
11603,2016-07-13,13:53 PM
11604,2016-07-13,14:24:00
11605,2016-07-13,14H 30M 53S
11606,2016-07-13,15H 01M 18S
11607,2016-07-13,15H 33M 13S
11608,2016-07-13,15:33:26
11609,2016-07-13,00:00:00
11611,2016-11-23,16H 15M 28S
11612,2016-02-26,16H 23M 39S
11613,2016-07-12,16:38:34
11614,2016-07-13,17H 11M 41S
11615,2016-07-13,17H 12M 05S
11617,2016-07-12,17:34 PM
11618,2016-07-13,17:54 PM
11619,2016-07-13,17H 54M 33S
11620,2016-07-13,18H 05M 54S
11621,2016-07-13,00H 00M 00S
11622,2016-07-13,18:16:55
11623,2016-07-13,18H 27M 55S
11624,2016-07-13,18:32 PM
11625,2016-07-12,18:41 PM
11626,2016-07-13,00:00 AM
11627,2016-07-13,19:12 PM
11628,2016-07-13,19H 15M 35S
11629,2016-07-13,00:00:00
11630,2016-07-13,19H 44M 50S
11631,2016-07-13,00:00:00
11632,2016-07-13,00:00:00
11633,2016-08-01,20H 19M 31S
11634,2016-07-13,21:16 PM
11636,2016-07-14,11:33:28
11637,2016-07-14,11:56:49
11638,2016-03-20,11H 57M 35S
11639,2016-07-14,12:04:06
11640,2016-07-14,12H 10M 47S
11641,2016-07-14,12H 11M 07S
11642,2016-07-13,12:22:22
11643,2016-07-14,12:33 PM
11644,2016-07-14,12:55 PM
11645,2016-07-14,12H 56M 03S
11646,2016-07-14,12H 58M 04S
11647,2016-07-13,12:59:14
11648,2016-07-14,13H 00M 55S
11649,2016-07-14,13:02:52
11650,2016-07-14,13:05:21
11651,2016-07-14,13:05 PM
11652,2016-07-14,13:15:57
11653,2016-07-14,13:20 PM
11654,2016-07-14,00:00:00
11655,2016-07-14,13H 36M 45S
11656,2016-07-14,13H 47M 16S
11657,2016-07-14,14H 03M 28S
11658,2016-07-14,00H 00M 00S
11659,2016-07-14,00:00 AM
11660,2016-07-14,00H 00M 00S
11661,2016-07-14,15:21 PM
11663,2016-07-14,15:48:22
11664,2016-07-14,15:57 PM
11665,2016-07-14,16:12:42
11667,2016-07-14,16:37:35
11668,2016-07-14,00:00 AM
11669,2016-07-14,17H 08M 30S
11670,2016-07-13,17:13:03
11671,2016-07-14,17:45:20
11672,2016-07-14,18:09:50
11674,2016-07-14,18:58 PM
11675,2016-07-14,19:05:03
11676,2016-07-14,19H 07M 51S
11677,2016-07-13,19:20:16
11679,2016-07-14,19H 39M 14S
11680,2016-07-14,19:39 PM
11681,2016-07-14,19:40:46
11682,2016-11-11,19:41 PM
11683,2016-07-14,19:47:01
11684,2016-07-14,19:52 PM
11685,2016-07-14,19:53:12
11686,2016-07-13,20H 02M 00S
11687,2016-07-14,20:16:03
11688,2016-08-17,20H 54M 37S
11689,2016-07-14,20:57:33
11690,2016-07-14,21:13:22
11691,2016-08-02,21H 14M 05S
11692,2016-07-13,22:21:02
11693,2016-07-14,22:29 PM
11694,2016-07-15,11:29 AM
11695,2016-07-15,00:00 AM
11696,2016-07-15,11H 47M 38S
11697,2016-07-15,11:49:26
11698,2016-07-15,12H 03M 28S
11700,2016-07-14,12H 06M 27S
11701,2016-07-15,12:19 PM
11702,2016-03-20,12H 22M 25S
11703,2016-02-24,12:24 PM
11704,2016-07-15,00:00 AM
11705,2016-07-15,12:32:39
11706,2016-07-15,00:00:00
11708,2016-04-13,13H 00M 12S
11709,2016-07-15,13:04 PM
11710,2016-07-14,13:27 PM
11711,2016-07-14,13H 31M 07S
11712,2016-03-20,13H 35M 26S
11713,2016-07-15,13:43:22
11714,2016-07-15,13:53 PM
11715,2016-07-15,14H 25M 22S
11716,2016-07-15,14:31 PM
11717,2016-07-15,14H 35M 07S
11718,2016-07-15,15:17:43
11719,2016-07-15,15H 36M 23S
11720,2016-07-15,15H 39M 58S
11721,2016-07-14,15H 45M 33S
11722,2016-07-15,00H 00M 00S
11723,2016-07-14,15H 59M 22S
11724,2016-07-15,16:01:38
11726,2016-07-15,16:07:09
11727,2016-07-15,00:00 AM
11728,2016-07-15,16:26:22
11729,2016-07-15,00:00 AM
11730,2016-07-15,00H 00M 00S
11731,2016-07-15,00H 00M 00S
11732,2016-07-14,17H 14M 39S
11733,2016-07-15,00H 00M 00S
11734,2016-07-15,00:00:00
11735,2016-07-14,17:24 PM
11736,2016-07-15,17:31:58
11737,2016-07-15,17:36 PM
11738,2016-09-05,17:45:39
11739,2016-07-15,17:50 PM
11740,2016-07-15,18:26 PM
11742,2016-03-27,18:34:53
11744,2016-07-15,19H 11M 31S
11745,2016-07-15,19:33 PM
11746,2016-07-15,00:00:00
11747,2016-07-15,20H 11M 26S
11748,2016-07-14,20H 35M 39S
11749,2016-07-15,21:08:53
11750,2016-07-15,21:38:29
11751,2016-07-15,00H 00M 00S
11752,2016-07-14,21H 47M 30S
11753,2016-07-15,00:00:00
11755,2016-07-15,22H 56M 31S
11756,2016-07-16,11:18 AM
11757,2016-07-15,11:25:03
11758,2016-07-16,11:30 AM
11759,2016-07-16,00H 00M 00S
11761,2016-07-16,00:00:00
